	id	aspect	direct	factual	opinion	comp	question	dataset
423	6704	1	0	1	0	1	who is the longest serving doctor who companion	g
424	6721	1	0	1	0	1	who is the longest serving member of the house in history	g
425	6727	1	0	1	0	1	who is the longest serving mp in the uk	g
426	6731	1	0	1	0	1	who lasted the longest on alone season 2	g
427	6765	1	0	1	0	1	who served the longest term as president of the united states	g
428	6783	1	0	1	0	1	who was the longest ruling non-royal head of state post-1900	g
429	6812	1	0	1	0	1	who was the longest running prime minister of canada	g
430	6852	1	0	0	0	1	which legislature is the lower chamber to the senate	g
431	6871	1	0	1	0	1	what are the basic needs at the lowest level of maslow motivational hierarchy	g
432	6887	1	0	1	0	1	what city has the lowest elevation in colorado	g
433	6890	1	0	1	0	1	which province in canada has the lowest tax	g
434	6894	1	0	1	0	1	who is the lowest paid player in the nhl	g
435	6915	0	0	1	0	1	what is the main agricultural product of the golden triangle	g
436	6935	0	0	0	0	1	what was the main cause of the declaration of independence	g
437	6990	1	1	1	0	1	what is the main rule difference between paralympic luge versus olympic luge	g
438	6994	0	0	1	0	1	What was the major spacecraft launching centre in south america	g
439	7002	0	0	0	0	1	what is the major cause of french revolution	g
440	7010	1	0	0	1	1	who plays the major role in enforcing the federal fair housing act	g
441	7032	0	0	1	0	1	who were the major colonial powers involved in caribbean culture	g
442	7036	1	0	1	0	1	during which step of cellular respiration is the majority of atp formed	g
443	7052	0	0	1	0	1	which party is the majority party in the senate in nigeria	g
444	7059	1	0	1	0	1	what is the maximum temperature can be measured using platinum tungsten thermometer	g
445	7067	1	0	1	0	1	which indian state has the maximum number of lok sabha constituency	g
446	7078	0	0	0	0	1	what is the meaning of fiction and non fiction	g
447	7088	1	0	1	0	1	after hindi which is the most spoken language in india	g
448	7109	0	1	1	0	1	What would be the most obvious difference between the human brain and the brain of a fish	g
449	7110	1	0	1	0	1	What was the most prominent early ceremonial center of the maya	g
450	7130	1	0	1	0	1	What is the most recent addition to the texas bill of rights	g
451	7159	1	0	1	0	1	'was the most famous female orator of the farmer''s alliance and populist party in the late 1800s'	g
452	7160	1	0	0	0	1	what are the most important characteristics of a drug	g
453	7174	1	0	1	0	1	what contestant won the most money on jeopardy	g
454	7245	1	0	1	0	1	what country in east asia has the most urbanized population	g
455	7249	1	0	0	0	1	what is the most abundant type of cell in the nervous system	g
456	7250	1	0	1	0	1	what is the most common bible translation in english	g
457	7255	1	0	1	0	1	what is the most common cause of depurination	g
458	7261	1	0	1	0	1	what is the most common filipino last name	g
459	7282	1	0	1	0	1	'what is the most current season of grey''s anatomy'	g
460	7284	1	0	1	0	1	what is the most current version of flash	g
461	7285	1	0	1	0	1	what is the most disliked song on youtube	g
462	7305	1	0	0	1	1	what is the most famous sport in mexico	g
463	7315	1	0	1	0	1	what is the most important gas in the greenhouse effect	g
464	7325	1	0	0	1	1	what is the most important night of hanukkah	g
465	7335	1	0	1	0	1	what is the most landlocked place in england	g
466	7344	1	0	1	0	1	what is the most northern landform region in canada	g
467	7364	1	0	0	1	1	what is the most popular beer in australia	g
468	7367	1	0	0	1	1	what is the most popular food in romania	g
469	7375	1	0	1	0	1	what is the most popular language in america	g
470	7384	1	0	1	0	1	what is the most popular name in asia	g
471	7397	1	0	1	0	1	what is the most popular religion in uk	g
472	7419	1	0	1	0	1	what is the most recent version of the bible	g
473	7423	1	0	1	0	1	what is the most spoken language in mexico	g
474	7433	1	0	1	0	1	what is the most up to date android platform	g
475	7446	1	0	1	0	1	when has the unemployment rate been the highest	g
476	7460	1	0	1	0	1	what is the most used letter in the english alphabet	g
477	7465	1	0	1	0	1	what languages are spoken in india the most	g
478	7476	1	0	0	1	1	what mlb team has the most perfect games	g
479	7480	1	0	1	0	1	what player in the nfl has the most rings	g
480	7485	1	0	1	0	1	what quarterback has the most wins in nfl history	g
481	7497	1	0	1	0	1	what state has the most airports in the us	g
482	7512	1	0	1	0	1	what tissue contains the most amount of extracellular matrix (ecm)	g
483	7537	1	0	1	0	1	'what''s the most money made on bargain hunt'	g
484	7539	1	0	0	1	1	What’s the most common age to get married	g
485	7546	1	0	0	0	1	where are the most highly productive tropical marine ecosystems found	g
486	7582	1	0	1	0	1	where are the most hops grown in the world	g
487	7590	1	0	1	0	1	where did hurricane andrew do the most damage	g
488	7593	1	0	1	0	1	where is the most population of russia found	g
489	7594	1	0	1	0	1	where is the most poverty in the uk	g
490	7600	1	0	1	0	1	where is the most tobacco grown in the us	g
491	7602	1	0	1	0	1	which country has the most number of satellites	g
492	7606	1	0	1	0	1	which country has the most total olympic medals	g
493	7614	1	0	1	0	1	which country lost the most amount of colonial possessions in north and south america by 1914	g
494	7632	1	0	1	0	1	which hawaiian island shows the most volcanic activity	g
495	7633	1	0	1	0	1	which indian actor has won the most national awards	g
496	7637	1	0	0	0	1	which indian state shares its boundary with the most number of states or union territories	g
497	7651	1	0	0	1	1	which is considered the most powerful interest group in the u.s	g
498	7661	1	0	0	1	1	which is the most important organ of the uno	g
499	7666	1	0	1	0	1	which mlb team scored the most runs in a game	g
500	7670	1	0	1	0	1	which nba player has the most playoff points	g
501	7707	1	0	1	0	1	which one is the most common cause of sunburn	g
502	7709	1	0	1	0	1	which team has won the most nba titles	g
503	7711	1	0	1	0	1	which time period saw the most immigrants come to the united states	g
504	7731	1	0	1	0	1	who are the most supported football clubs in the world	g
505	7744	1	0	1	0	1	who chairs the cabinet meetings who is the most powerful within the cabinet	g
506	7777	1	0	1	0	1	who consumes the most oil in the world	g
507	7787	1	0	0	1	1	who did the stock market crash affect the most	g
508	7813	1	0	1	0	1	who gets the most punishments on impractical jokers	g
509	7833	1	0	1	0	1	who gives the most to charity in the world	g
510	7858	1	0	1	0	1	who got the most clean sheets in the premier league 2016/17	g
511	7870	1	0	1	0	1	who got the most gold medals this year	g
512	7873	1	0	1	0	1	who got the most land in the berlin conference	g
513	7894	1	0	1	0	1	who had the most followers on instagram 2017	g
514	7900	1	0	1	0	1	who had the most points in an nba game	g
515	7914	1	0	1	0	1	who had the most rbi in 2011 regular season	g
516	7934	1	0	1	0	1	who had the most top 40 hits in the 60s	g
517	7952	1	0	1	0	1	who has been on the ellen show the most times	g
518	7954	1	0	1	0	1	who has been to the most world cup finals	g
519	7961	1	0	1	0	1	who has calculated the most digits of pi	g
520	7976	1	0	1	0	1	who has conceded the most goals in the premiership	g
521	8000	1	0	1	0	1	who has had the most top 10 hits	g
522	8006	1	0	1	0	1	who has run for president the most times	g
523	8009	1	0	1	0	1	who has scored the most points in the nba in a game	g
524	8041	1	0	1	0	1	who has scored the most points in the ryder cup	g
525	8051	1	0	1	0	1	who has scored the most runs in mlb history	g
526	8113	1	0	1	0	1	who has sold the most books in the world	g
527	8128	1	0	1	0	1	'who won the ballon d''or the most times'	g
528	8169	1	0	1	0	1	who has sold the most hip hop albums	g
529	8170	1	0	1	0	1	who has sold the most hip hop albums of all time	g
530	8180	1	0	1	0	1	who has taken the most wickets in test cricket	g
531	8183	1	0	1	0	1	who has the most 40 point games in the nba playoffs	g
532	8195	1	0	1	0	1	'who has the most aces in women''s tennis'	g
533	8206	1	0	1	0	1	who has the most all ireland hurling titles	g
534	8216	1	0	1	0	1	who has the most championship belts in wwe	g
535	8222	1	0	1	0	1	who has the most championships in the nba	g
536	8232	1	0	1	0	1	who has the most elimination wins in challenge history	g
537	8238	1	0	1	0	1	who has the most followers on twitter in india	g
538	8257	1	0	1	0	1	'who has the most goals in us women''s soccer'	g
539	8263	1	1	1	0	1	who has the most goals messi or ronaldo	g
540	8265	1	0	1	0	1	who has the most grand slam tennis wins	g
541	8267	1	0	1	0	1	who has the most grand slam victories in tennis	g
542	8270	1	0	1	0	1	who has the most grand slams this year	g
543	8280	1	0	1	0	1	who has the most home runs as a rookie ever	g
544	8285	1	0	1	0	1	who has the most home runs in the home run derby	g
545	8300	1	0	1	0	1	who has the most liked video on youtube	g
546	8305	1	0	1	0	1	'who has the most majors in men''s tennis'	g
547	8307	1	0	1	0	1	'who has the most medals in this year''s winter olympics'	g
548	8309	1	0	1	0	1	who has the most money in the united states of america	g
549	8318	1	0	1	0	1	who has the most money on shark tank australia	g
550	8320	1	0	1	0	1	who has the most money out of xscape	g
551	8324	1	0	1	0	1	who has the most national goals in soccer	g
552	8337	1	0	1	0	1	who has the most ncaa national championships in football	g
553	8339	1	0	1	0	1	who has the most number of followers in instagram	g
554	8366	1	0	1	0	1	who has the most pga tour wins in a season	g
555	8370	1	0	1	0	1	who has the most points in nba finals history	g
556	8385	1	0	1	0	1	who has the most points in nba playoff history	g
557	8389	1	0	0	1	1	who has the most political power in the us	g
558	8411	1	0	1	0	1	who has the most population in the united states	g
559	8442	1	0	1	0	1	who has the most record sales of all time	g
560	8457	1	0	1	0	1	who has the most slam dunk contest wins	g
561	8495	1	0	1	0	1	who has the most soccer goals in history	g
562	8525	1	0	1	0	1	who has the most superbowl in the nfl	g
563	8527	1	0	1	0	1	who has the most tweets on twitter 2018	g
564	8544	1	0	1	0	1	who has the most undefeated record in boxing	g
565	8551	1	0	1	0	1	what are the different cardiac biomarkers in heart disease	g
566	8572	1	1	1	0	1	who has the most wins between ohio state and michigan	g
567	8580	1	0	1	0	1	who has the most wins in super bowl history	g
568	8586	1	0	1	0	1	who has the most wins on dude perfect	g
569	8605	1	0	1	0	1	who has the most wins on the pga tour	g
570	8607	1	0	1	0	1	'who has the most women''s ncaa basketball championships'	g
571	8622	1	0	1	0	1	who has the most yards per carry in nfl history	g
572	8638	1	0	1	0	1	who has won the most academy awards for best actress	g
573	8645	1	0	1	0	1	who has won the most champions leagues player	g
574	8685	1	0	1	0	1	who has won the most dude perfect battles	g
575	8723	1	0	1	0	1	who has won the most eurovision song contests	g
576	8733	1	0	1	0	1	who has won the most french open tennis titles	g
577	8734	1	1	1	0	1	who has won the most games between real madrid and barcelona	g
578	8741	1	0	1	0	1	who has won the most gold medals at one olympics	g
579	8744	1	0	1	0	1	who has won the most major golf titles	g
580	8753	1	0	1	0	1	who has won the most number of cy young awards in major league baseball	g
581	8793	1	0	1	0	1	who has won the most olympic medals this year	g
582	8810	1	0	1	0	1	who has won the most oscars for costume design	g
583	8815	1	0	1	0	1	who has won the most tennis matches in history	g
584	8831	1	0	1	0	1	who has won the most trophies in european football	g
585	8842	1	0	1	0	1	who has won the most wimbledon singles titles	g
586	8856	1	0	1	0	1	'who has won the most wimbledon women''s titles'	g
587	8865	1	0	1	0	1	who has won the scottish cup the most	g
588	8867	1	0	1	0	1	'who has written the most children''s books'	g
589	8876	1	0	1	0	1	who have the most goals in la liga 2018	g
590	8909	1	0	1	0	1	who hit the most home runs in major league baseball in 2002	g
591	8929	1	0	1	0	1	who holds the record for speaking the most languages	g
592	8933	1	0	1	0	1	who holds the record for the most number one hits	g
593	8938	1	0	0	1	1	who is considered to the most significant influence on nearly every contemporary art movement	g
594	8949	1	0	1	0	1	who is one of the most widely performed living american composers	g
595	8990	1	0	1	0	1	who is the most followed person on instgram	g
596	8992	1	0	0	1	1	who is the most highly decorated soldier in us history	g
597	9015	1	0	1	0	1	who is the most mentioned prophet in quran	g
598	9018	1	0	1	0	1	who is the most widely published author of all time	g
599	9024	1	0	0	0	1	who is the person who has the most subscribers on youtube	g
