id	aspect	direct	factual	opinion	comp	question	dataset
7110	1	0	1	0	1	What was the most prominent early ceremonial center of the maya	g
7130	1	0	1	0	1	What is the most recent addition to the texas bill of rights	g
7159	1	0	1	0	1	'was the most famous female orator of the farmer''s alliance and populist party in the late 1800s'	g
7160	1	0	0	0	1	what are the most important characteristics of a drug	g
7174	1	0	1	0	1	what contestant won the most money on jeopardy	g
7245	1	0	1	0	1	what country in east asia has the most urbanized population	g
7249	1	0	0	0	1	what is the most abundant type of cell in the nervous system	g
7250	1	0	1	0	1	what is the most common bible translation in english	g
7255	1	0	1	0	1	what is the most common cause of depurination	g
7261	1	0	1	0	1	what is the most common filipino last name	g
7282	1	0	1	0	1	'what is the most current season of grey''s anatomy'	g
7284	1	0	1	0	1	what is the most current version of flash	g
7285	1	0	1	0	1	what is the most disliked song on youtube	g
7305	1	0	0	1	1	what is the most famous sport in mexico	g
7315	1	0	1	0	1	what is the most important gas in the greenhouse effect	g
7325	1	0	0	1	1	what is the most important night of hanukkah	g
7335	1	0	1	0	1	what is the most landlocked place in england	g
7344	1	0	1	0	1	what is the most northern landform region in canada	g
7364	1	0	0	1	1	what is the most popular beer in australia	g
7367	1	0	0	1	1	what is the most popular food in romania	g
7375	1	0	1	0	1	what is the most popular language in america	g
7384	1	0	1	0	1	what is the most popular name in asia	g
7397	1	0	1	0	1	what is the most popular religion in uk	g
7419	1	0	1	0	1	what is the most recent version of the bible	g
7423	1	0	1	0	1	what is the most spoken language in mexico	g
7433	1	0	1	0	1	what is the most up to date android platform	g
7446	1	0	1	0	1	when has the unemployment rate been the highest	g
7460	1	0	1	0	1	what is the most used letter in the english alphabet	g
7465	1	0	1	0	1	what languages are spoken in india the most	g
7476	1	0	0	1	1	what mlb team has the most perfect games	g
7480	1	0	1	0	1	what player in the nfl has the most rings	g
7485	1	0	1	0	1	what quarterback has the most wins in nfl history	g
7497	1	0	1	0	1	what state has the most airports in the us	g
7512	1	0	1	0	1	what tissue contains the most amount of extracellular matrix (ecm)	g
7537	1	0	1	0	1	'what''s the most money made on bargain hunt'	g
7539	1	0	0	1	1	What’s the most common age to get married	g
7546	1	0	0	0	1	where are the most highly productive tropical marine ecosystems found	g
7582	1	0	1	0	1	where are the most hops grown in the world	g
7590	1	0	1	0	1	where did hurricane andrew do the most damage	g
7593	1	0	1	0	1	where is the most population of russia found	g
7594	1	0	1	0	1	where is the most poverty in the uk	g
7600	1	0	1	0	1	where is the most tobacco grown in the us	g
7602	1	0	1	0	1	which country has the most number of satellites	g
7606	1	0	1	0	1	which country has the most total olympic medals	g
7614	1	0	1	0	1	which country lost the most amount of colonial possessions in north and south america by 1914	g
7632	1	0	1	0	1	which hawaiian island shows the most volcanic activity	g
7633	1	0	1	0	1	which indian actor has won the most national awards	g
7637	1	0	0	0	1	which indian state shares its boundary with the most number of states or union territories	g
7651	1	0	0	1	1	which is considered the most powerful interest group in the u.s	g
7661	1	0	0	1	1	which is the most important organ of the uno	g
7666	1	0	1	0	1	which mlb team scored the most runs in a game	g
7670	1	0	1	0	1	which nba player has the most playoff points	g
7707	1	0	1	0	1	which one is the most common cause of sunburn	g
7709	1	0	1	0	1	which team has won the most nba titles	g
7711	1	0	1	0	1	which time period saw the most immigrants come to the united states	g
7731	1	0	1	0	1	who are the most supported football clubs in the world	g
7744	1	0	1	0	1	who chairs the cabinet meetings who is the most powerful within the cabinet	g
7777	1	0	1	0	1	who consumes the most oil in the world	g
7787	1	0	0	1	1	who did the stock market crash affect the most	g
7813	1	0	1	0	1	who gets the most punishments on impractical jokers	g
7833	1	0	1	0	1	who gives the most to charity in the world	g
7858	1	0	1	0	1	who got the most clean sheets in the premier league 2016/17	g
7870	1	0	1	0	1	who got the most gold medals this year	g
7873	1	0	1	0	1	who got the most land in the berlin conference	g
7894	1	0	1	0	1	who had the most followers on instagram 2017	g
7900	1	0	1	0	1	who had the most points in an nba game	g
7914	1	0	1	0	1	who had the most rbi in 2011 regular season	g
7934	1	0	1	0	1	who had the most top 40 hits in the 60s	g
7952	1	0	1	0	1	who has been on the ellen show the most times	g
7954	1	0	1	0	1	who has been to the most world cup finals	g
7961	1	0	1	0	1	who has calculated the most digits of pi	g
7976	1	0	1	0	1	who has conceded the most goals in the premiership	g
8000	1	0	1	0	1	who has had the most top 10 hits	g
8006	1	0	1	0	1	who has run for president the most times	g
8009	1	0	1	0	1	who has scored the most points in the nba in a game	g
8041	1	0	1	0	1	who has scored the most points in the ryder cup	g
8051	1	0	1	0	1	who has scored the most runs in mlb history	g
8113	1	0	1	0	1	who has sold the most books in the world	g
8128	1	0	1	0	1	'who won the ballon d''or the most times'	g
8169	1	0	1	0	1	who has sold the most hip hop albums	g
8170	1	0	1	0	1	who has sold the most hip hop albums of all time	g
8180	1	0	1	0	1	who has taken the most wickets in test cricket	g
8183	1	0	1	0	1	who has the most 40 point games in the nba playoffs	g
8195	1	0	1	0	1	'who has the most aces in women''s tennis'	g
8206	1	0	1	0	1	who has the most all ireland hurling titles	g
8216	1	0	1	0	1	who has the most championship belts in wwe	g
8222	1	0	1	0	1	who has the most championships in the nba	g
8232	1	0	1	0	1	who has the most elimination wins in challenge history	g
8238	1	0	1	0	1	who has the most followers on twitter in india	g
8257	1	0	1	0	1	'who has the most goals in us women''s soccer'	g
8263	1	1	1	0	1	who has the most goals messi or ronaldo	g
8265	1	0	1	0	1	who has the most grand slam tennis wins	g
8267	1	0	1	0	1	who has the most grand slam victories in tennis	g
8270	1	0	1	0	1	who has the most grand slams this year	g
8280	1	0	1	0	1	who has the most home runs as a rookie ever	g
8285	1	0	1	0	1	who has the most home runs in the home run derby	g
8300	1	0	1	0	1	who has the most liked video on youtube	g
8305	1	0	1	0	1	'who has the most majors in men''s tennis'	g
8307	1	0	1	0	1	'who has the most medals in this year''s winter olympics'	g
8309	1	0	1	0	1	who has the most money in the united states of america	g
8318	1	0	1	0	1	who has the most money on shark tank australia	g
8320	1	0	1	0	1	who has the most money out of xscape	g
8324	1	0	1	0	1	who has the most national goals in soccer	g
8337	1	0	1	0	1	who has the most ncaa national championships in football	g
8339	1	0	1	0	1	who has the most number of followers in instagram	g
8366	1	0	1	0	1	who has the most pga tour wins in a season	g
8370	1	0	1	0	1	who has the most points in nba finals history	g
8385	1	0	1	0	1	who has the most points in nba playoff history	g
8389	1	0	0	1	1	who has the most political power in the us	g
8411	1	0	1	0	1	who has the most population in the united states	g
8442	1	0	1	0	1	who has the most record sales of all time	g
8457	1	0	1	0	1	who has the most slam dunk contest wins	g
8495	1	0	1	0	1	who has the most soccer goals in history	g
8525	1	0	1	0	1	who has the most superbowl in the nfl	g
8527	1	0	1	0	1	who has the most tweets on twitter 2018	g
8544	1	0	1	0	1	who has the most undefeated record in boxing	g
8551	1	0	1	0	1	what are the different cardiac biomarkers in heart disease	g
8572	1	1	1	0	1	who has the most wins between ohio state and michigan	g
8580	1	0	1	0	1	who has the most wins in super bowl history	g
8586	1	0	1	0	1	who has the most wins on dude perfect	g
8605	1	0	1	0	1	who has the most wins on the pga tour	g
8607	1	0	1	0	1	'who has the most women''s ncaa basketball championships'	g
8622	1	0	1	0	1	who has the most yards per carry in nfl history	g
8638	1	0	1	0	1	who has won the most academy awards for best actress	g
8645	1	0	1	0	1	who has won the most champions leagues player	g
8685	1	0	1	0	1	who has won the most dude perfect battles	g
8723	1	0	1	0	1	who has won the most eurovision song contests	g
8733	1	0	1	0	1	who has won the most french open tennis titles	g
8734	1	1	1	0	1	who has won the most games between real madrid and barcelona	g
8741	1	0	1	0	1	who has won the most gold medals at one olympics	g
8744	1	0	1	0	1	who has won the most major golf titles	g
8753	1	0	1	0	1	who has won the most number of cy young awards in major league baseball	g
8793	1	0	1	0	1	who has won the most olympic medals this year	g
8810	1	0	1	0	1	who has won the most oscars for costume design	g
8815	1	0	1	0	1	who has won the most tennis matches in history	g
8831	1	0	1	0	1	who has won the most trophies in european football	g
8842	1	0	1	0	1	who has won the most wimbledon singles titles	g
8856	1	0	1	0	1	'who has won the most wimbledon women''s titles'	g
8865	1	0	1	0	1	who has won the scottish cup the most	g
8867	1	0	1	0	1	'who has written the most children''s books'	g
8876	1	0	1	0	1	who have the most goals in la liga 2018	g
8909	1	0	1	0	1	who hit the most home runs in major league baseball in 2002	g
8929	1	0	1	0	1	who holds the record for speaking the most languages	g
8933	1	0	1	0	1	who holds the record for the most number one hits	g
8938	1	0	0	1	1	who is considered to the most significant influence on nearly every contemporary art movement	g
8949	1	0	1	0	1	who is one of the most widely performed living american composers	g
8990	1	0	1	0	1	who is the most followed person on instgram	g
8992	1	0	0	1	1	who is the most highly decorated soldier in us history	g
9015	1	0	1	0	1	who is the most mentioned prophet in quran	g
9018	1	0	1	0	1	who is the most widely published author of all time	g
9024	1	0	0	0	1	who is the person who has the most subscribers on youtube	g
9030	1	0	1	0	1	who is worth the most in the united states	g
9049	1	0	1	0	1	who made the most money out of friends	g
9075	1	0	1	0	1	who makes the most money on married to medicine	g
9099	1	0	1	0	1	who produces the most cotton in the world	g
9105	1	0	1	0	1	who score the most goal in world cup	g
9128	1	0	1	0	1	who scored the most premier league goals in a season	g
9143	1	0	1	0	1	who scored the most t20 runs in 2017	g
9145	1	1	1	0	1	who sold the most records elvis or the beatles	g
9159	1	0	1	0	1	who stole the most bases in major league baseball	g
9187	1	0	1	0	1	who was the most decorated soldier of ww2	g
9188	1	0	1	0	1	who was the most popular president of the united states	g
9195	1	0	0	0	1	who were the most powerful elected officials in rome	g
9211	1	0	0	1	1	who will typically have the most decision-making ability in this relationship	g
9216	1	0	1	0	1	who wins the most medals at the winter olympics	g
9222	1	0	1	0	1	who won the most filmfare award for best actor	g
9226	1	0	1	0	1	who won the most medals in the olympics	g
9244	1	0	0	0	1	who won the most olympic medals in history	g
9249	1	0	1	0	1	'who''s won the snooker world championship the most'	g
9268	1	0	0	1	1	what is the number one state for education	g
9299	1	0	1	0	1	what is the number one watched disney movie	g
9300	1	0	1	0	1	who is the number one ranked golfer in the world right now	g
9345	0	0	1	0	1	what are the oldest cities in the us	g
9356	0	0	1	0	1	what is the oldest age to get wisdom teeth	g
9384	0	0	1	0	1	what is the oldest book still in existence	g
9387	0	0	1	0	1	what is the oldest canal in the uk	g
9393	0	0	1	0	1	what is the oldest civilization in north america	g
9424	0	0	1	0	1	what is the oldest event in winter olympics	g
9430	1	0	1	0	1	where is the oldest bristlecone pine tree located	g
9447	0	0	1	0	1	who is the oldest assistant coach in the nfl	g
9459	0	0	1	0	1	who is the oldest golden girl in real life	g
9473	1	0	1	0	1	who is the oldest in why dont we	g
9475	0	0	1	0	1	who is the oldest man on earth and how old is he	g
9498	0	0	1	0	1	who was the oldest cast member in grease	g
9532	0	0	1	0	1	who was the oldest person to die on the titanic	g
9553	0	0	1	0	1	who was the oldest supreme court justice ever	g
9574	0	0	1	0	1	what are the primary types of agriculture that dominate china	g
